City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,aqi_bucket
Delhi,22-12-16,148.7425,218.375,46.4,73.505,51.92,50.67,1.14,24.9,37.52,5.12,9.98,349.0,Very Poor
Delhi,23-12-16,148.7425,218.375,46.4,73.505,67.02,51.52,1.92,22.09,45.0,6.605,15.78,391.0,Very Poor
Delhi,24-12-16,148.7425,218.375,46.4,73.505,41.37,51.52,1.65,19.54,41.56,6.605,15.78,391.0,Very Poor
Delhi,25-12-16,148.7425,218.375,30.11,59.88,36.84,51.52,0.7,19.37,38.99,4.04,7.14,391.0,Very Poor
Delhi,26-12-16,148.7425,218.375,46.4,65.49,56.57,51.52,0.66,22.82,36.31,4.36,7.7,338.0,Very Poor
Delhi,27-12-16,148.7425,218.375,46.4,73.505,56.14,47.88,0.94,24.51,36.9,6.13,11.06,319.0,Very Poor
Delhi,28-12-16,148.7425,218.375,46.4,73.505,67.59,51.52,1.61,26.1,40.19,6.605,15.78,391.0,Very Poor
Delhi,29-12-16,148.7425,218.375,46.4,73.505,33.56,51.52,1.3,21.6,55.09,6.605,15.78,391.0,Very Poor
Delhi,30-12-16,148.7425,218.375,30.99,62.46,33.89,51.52,0.96,23.47,43.97,6.605,12.43,381.0,Very Poor
Delhi,31-12-16,148.7425,218.375,40.62,56.66,44.59,51.52,1.14,23.82,42.84,6.605,15.78,338.0,Very Poor
Delhi,01-01-17,148.7425,218.375,46.4,66.19,55.29,51.52,1.31,25.13,50.03,6.605,15.78,332.0,Very Poor
Delhi,02-01-17,148.7425,218.375,46.4,73.505,77.0325,51.52,1.47,22.29,47.86,6.605,15.78,384.0,Very Poor
Delhi,03-01-17,148.7425,218.375,46.4,73.505,53.89,51.52,1.28,25.33,42.9,6.605,13.96,373.0,Very Poor
Delhi,04-01-17,148.7425,218.375,46.4,73.505,71.88,51.52,1.55,23.11,41.13,6.605,15.78,391.0,Very Poor
Delhi,05-01-17,148.7425,218.375,46.4,73.505,64.41,51.52,1.24,25.15,41.95,5.73,12.89,318.0,Very Poor
Delhi,06-01-17,148.7425,218.375,46.4,65.86,37.59,51.52,0.9,20.52,44.04,5.01,11.17,390.0,Very Poor
Delhi,07-01-17,148.7425,170.19,20.42,38.85,20.32,36.9,0.77,22.19,47.75,4.48,7.42,332.0,Very Poor
Delhi,08-01-17,136.98,218.375,37.15,52.31,28.25,29.21,0.63,29.925,45.09,3.54,8.22,283.0,Poor
Delhi,09-01-17,141.88,218.375,46.4,64.33,57.96,36.32,0.77,24.76,42.66,5.04,10.38,300.0,Poor
Delhi,10-01-17,108.26,218.375,46.4,59.2,49.05,28.52,0.71,19.1,36.04,3.76,7.49,305.0,Very Poor
Delhi,11-01-17,146.04,218.375,46.4,67.72,56.02,31.36,0.79,21.36,29.92,4.36,7.8,337.0,Very Poor
Delhi,12-01-17,148.7425,218.375,46.4,73.505,75.14,43.41,0.95,20.33,32.17,6.13,11.09,391.0,Very Poor
Delhi,13-01-17,148.7425,218.375,46.4,73.505,71.97,45.76,1.03,24.71,33.09,6.29,12.12,391.0,Very Poor
Delhi,14-01-17,148.7425,218.375,46.4,73.505,49.23,36.49,0.37,11.7,29.53,3.22,7.2,391.0,Very Poor
Delhi,15-01-17,148.7425,218.375,45.03,63.97,33.71,24.33,0.45,17.67,24.93,3.04,6.1,382.0,Very Poor
Delhi,16-01-17,148.7425,218.375,38.14,60.94,37.11,39.47,0.93,20.6,33.86,3.98,7.94,391.0,Very Poor
Delhi,17-01-17,148.7425,206.63,39.9,51.44,35.24,33.13,0.63,18.44,36.21,3.79,6.3,330.0,Very Poor
Delhi,18-01-17,148.7425,218.375,46.4,66.94,38.35,31.97,0.7,20.52,34.21,6.36,13.3,358.0,Very Poor
Delhi,19-01-17,148.7425,218.375,30.18,55.95,22.56,25.48,0.6,20.86,34.42,5.75,11.47,376.0,Very Poor
Delhi,20-01-17,148.7425,207.03,43.74,63.7,36.69,31.55,0.6,22.23,39.1,4.8,9.03,334.0,Very Poor
Delhi,21-01-17,148.7425,218.375,46.4,63.36,30.05,19.27,0.03,17.93,18.33,1.05,1.49,387.0,Very Poor
Delhi,22-01-17,148.7425,218.375,46.4,63.71,38.59,24.1,0.09,18.75,19.1,1.24,2.6,391.0,Very Poor
